tax_id	species	genus	family	order	class	phylum	superkingdom	605.filtered	61.filtered	1057.filtered	579.filtered	243.filtered	889.filtered	763.filtered	229.filtered	1085.filtered	537.filtered	383.filtered	465.filtered-threshold-0.0001	369.filtered	169.filtered	103.filtered	283.filtered	929.filtered	7.filtered	185.filtered	931.filtered	679.filtered-threshold-0.0001	707.filtered	169.filtered-threshold-0.0001	381.filtered	761.filtered	791.filtered	663.filtered	619.filtered	455.filtered-threshold-0.0001	343.filtered	561.filtered	337.filtered	147.filtered	411.filtered	213.filtered	89.filtered	187.filtered	733.filtered	563.filtered	113.filtered	901.filtered	831.filtered	595.filtered	1113.filtered	633.filtered	355.filtered	635.filtered	525.filtered	425.filtered	201.filtered	133.filtered-threshold-0.0001	157.filtered	873.filtered	255.filtered	159.filtered	875.filtered	227.filtered	455.filtered	721.filtered-threshold-0.0001	119.filtered	691.filtered	273.filtered	77.filtered	567.filtered	143.filtered-threshold-0.0001	329.filtered	131.filtered	281.filtered	719.filtered-threshold-0.0001	437.filtered	309.filtered	7.filtered-threshold-0.0001	547.filtered	985.filtered	315.filtered-threshold-0.0001	535.filtered	269.filtered	45.filtered	693.filtered	241.filtered	231.filtered-threshold-0.0001	943.filtered	481.filtered	761.filtered-threshold-0.0001	73.filtered	1029.filtered	1055.filtered	63.filtered	577.filtered	603.filtered	199.filtered	733.filtered-threshold-0.0001	679.filtered	463.filtered	133.filtered	19.filtered-threshold-0.0001	903.filtered	859.filtered	833.filtered	127.filtered	707.filtered-threshold-0.0001	647.filtered	213.filtered-threshold-0.0001	245.filtered	43.filtered	393.filtered	747.filtered	453.filtered	523.filtered	609.filtered	575.filtered	141.filtered-threshold-0.0001	385.filtered	33.filtered	173.filtered	525.filtered-threshold-0.0001	719.filtered	239.filtered	845.filtered	413.filtered	497.filtered	621.filtered	845.filtered-threshold-0.0001	803.filtered	269.filtered-threshold-0.0001	987.filtered	775.filtered	155.filtered	371.filtered	357.filtered-threshold-0.0001	1001.filtered	87.filtered	1013.filtered	957.filtered	367.filtered	901.filtered-threshold-0.0001	397.filtered	873.filtered-threshold-0.0001	271.filtered	593.filtered	197.filtered	1043.filtered	197.filtered-threshold-0.0001	211.filtered-threshold-0.0001	253.filtered	705.filtered	297.filtered	71.filtered	129.filtered	721.filtered	311.filtered	421.filtered	161.filtered	973.filtered	549.filtered	259.filtered	589.filtered	365.filtered	423.filtered-threshold-0.0001	75.filtered	847.filtered	5.filtered-threshold-0.0001	439.filtered	287.filtered	623.filtered	313.filtered	427.filtered	735.filtered	189.filtered	85.filtered	339.filtered	533.filtered	469.filtered	861.filtered	651.filtered	509.filtered	199.filtered-threshold-0.0001	665.filtered	423.filtered	5.filtered	749.filtered	175.filtered	21.filtered-threshold-0.0001	465.filtered	3.filtered	617.filtered	225.filtered-threshold-0.0001	117.filtered-threshold-0.0001	521.filtered	323.filtered	91.filtered	119.filtered-threshold-0.0001	301.filtered	467.filtered	777.filtered	315.filtered	631.filtered	327.filtered	21.filtered	819.filtered	217.filtered	257.filtered	945.filtered	789.filtered	971.filtered	19.filtered	511.filtered	1041.filtered	1027.filtered	817.filtered	211.filtered	185.filtered-threshold-0.0001	887.filtered	649.filtered	49.filtered	441.filtered	581.filtered	267.filtered	763.filtered-threshold-0.0001	267.filtered-threshold-0.0001	421.filtered-threshold-0.0001	1015.filtered	637.filtered	295.filtered-threshold-0.0001	435.filtered	519.filtered	805.filtered	565.filtered	507.filtered	225.filtered	145.filtered	479.filtered	449.filtered	183.filtered-threshold-0.0001	395.filtered	57.filtered	589.filtered-threshold-0.0001	175.filtered-threshold-0.0001	115.filtered	495.filtered	59.filtered	353.filtered	505.filtered	607.filtered	591.filtered	999.filtered	379.filtered	915.filtered	917.filtered	1071.filtered	47.filtered	1097.filtered	171.filtered	35.filtered	273.filtered-threshold-0.0001	749.filtered-threshold-0.0001	141.filtered	1111.filtered	959.filtered	17.filtered	451.filtered	351.filtered	203.filtered	295.filtered	493.filtered	491.filtered	929.filtered-threshold-0.0001	469.filtered-threshold-0.0001	677.filtered	215.filtered	143.filtered	539.filtered	693.filtered-threshold-0.0001	31.filtered	483.filtered	357.filtered	325.filtered	231.filtered	183.filtered	1083.filtered	341.filtered	1069.filtered	105.filtered	117.filtered
261934	Pleomorphomonas oryzae	Pleomorphomonas	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																																									9.948058799468192e-05																																																																																																																																																																																																																																																			
262209	Janibacter melonis	Janibacter	Intrasporangiaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																																0.0045632333767926																																				0.000604479511326																																																																															0.0004716285924834																																						0.0007527286413248												0.0021109516169889																																																																																							
263	Francisella tularensis	Francisella	Francisellaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria			0.0004794934931479																																									0.0003014129606584																																			8.749733809229092e-05																																																																																																						0.0001030822456027																																			0.0004754556512309																								0.0010112803012819										0.0010461620025494						0.0001614067675906																												
265178	Breznakia pachnodae	Breznakia	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria																																																																																																																																																																																												0.0001748161482729																																																																																																0.0001728082957864
265948	Anoxybacillus tepidamans	Anoxybacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria					0.0013663490837114																																																																																																																																																																																																																																																																																							
266126	Azonexus caeni	Azonexus	Azonexaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria																																																																																																																																																																																																																																																		0.0010099209885344																																										
266127	Sphingomonas soli	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																	0.0001187056418896			0.0001868050198463																0.0002945228892771														0.0001349397316137																															0.0002254998834901																													0.0010433426900889																														0.0004454841544644																																									5.944303746637466e-05																									8.064901959312342e-05																																						0.0006398738267288																							0.0001267721979752											0.0002155090274173						
266130	Cellulomonas composti	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																																																																																																																																																																																																										0.0007792733528995																																																																																		
2661937	Ferruginivarius sediminum	Ferruginivarius	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																																																																																																																																													0.0019128296215329																																																																																															
2664918	Rhodococcus psychrotolerans	Rhodococcus	Nocardiaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Bacteria																																																																																																																																																																					0.0001245394634424																																																																																																																							
2665146	Thauera sinica	Thauera	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria																																																														0.0001429604804186																																																																																																																																																																																																	0.0001432847819717																													
2666033	Marinicaulis aureum	Marinicaulis	Parvularculaceae	Parvularculales	Alphaproteobacteria	Proteobacteria	Bacteria		0.0010098126255975			0.0016755418329246			0.0011605317163204		0.000411006012105	0.001252414727852		0.0012179994347698	9.977417826822274e-05	0.0002214268816565		0.0005560645974275								0.0001284149658894							0.0022678681164071		0.0013548253532829		0.0008919724898006		0.0004579895924751				0.0002270828481569				0.0002189601622974				0.0005755881940866			0.0004311410450107		0.0015922271319516												0.000410790089098		0.0006930828070417					0.0004183181890679								0.0005304002383051	0.0006426525454501	0.000128492876259								0.0004621261838535		0.0015565611573924		0.0010081306744095		0.0004086455253326									0.0002790898616257	0.0005716525942056				0.0001286813535757		0.0006976476152409	0.0013996960191489		0.0006939559396338		0.0003292635530103				0.000329063607408	0.0004204445973468			0.0004417094231636	0.0014750017231685					0.0005172919355338				0.0008780661363484	0.0004311301920444	0.0002599754598063	0.0002447180183346				0.0024268356638088				0.0028635252216987				0.000346849696305					0.0001556561770029			0.0009194585210347		0.0008517551814416				0.0007008969069696										0.0002046202351033				0.0008499468857812							0.0021345875907582							0.0010469079616511				0.0005728633317858				0.0007242862724241		0.0003840020225116	0.0003734371521229	0.0010070457126326		0.0006006188884879			0.0024248204672689							0.0001966828192511		0.0001967608994921	0.0003474101557567									0.0021324430294123	0.0011545639675079			0.0022274992721233		0.0028975800046475	0.0001557263890302			0.0005446196888825			0.000883240128555				0.0018596032125033	0.0007656736106396			0.0006544759874732						0.0001241696689894					0.0003311278973176					0.0005566108398319		0.0005424959382989	0.000969927971609									0.0022249528989736		0.0008408108440259			
266812	Parasphingorhabdus flavimaris	Parasphingorhabdus	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																																																												0.0001999371520798																																																																																																																																																																																
2670337	Nocardioides speluncae	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinobacteria	Actinobacteria	Bacteria																																																																																																																										0.0005619986716394																																																																																																																																																																		
267128	Sphingopyxis granuli	Sphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																									0.0018281408008004																																																																				0.0001048652603036		0.0001109032600922																																																																																																																																													
2675100	Sphingobium chungangianum	Sphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																	8.126812316611338e-05																																																																																																																																0.0002046856498236																																											0.0001513664354146																																						0.0002794345639943																																																										0.0001423402862605
2675388	Flavisolibacter galbus	Flavisolibacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria																																																																																		0.0007849678653919																																																																																																																																																																																																										
2676787	Aquisediminimonas sediminicola	Aquisediminimonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																																																																0.0001465018109331																																																																																																																																																	0.0001428975257318																											
268404	Steroidobacter agariperforans	Steroidobacter	Steroidobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria																														0.0003390449364942																																																																																																																																																																																																																																																														
268410	Rhodovarius lipocyclicus	Rhodovarius	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria							0.0001534035659237	0.0002492471112281													0.0001137583180241	0.0001228741561889								0.000295005866839														0.0013408106577398				0.0010586561996844		0.00040556976005												0.0001714018691799												0.0002684506006658					0.0003068220095729		0.0001568222742597												0.0001134023081307								0.0001274093924095															0.0010554666981887			0.0001319691264702				0.0001357542169095			0.0007820324287449													0.0002659865920286																													0.0001048759000103	0.0003755746824169												6.168412702368726e-05																							0.0004474648184317												0.0001300944456146			0.0001551410148178								0.0002980681038955																	0.0004066103820033											0.0001758414987177				0.0013299456888338														0.0003095408303976					0.0001559618880507						
269660	Methylobacterium brachiatum	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria							9.11782628364109e-05										0.000134187812202								0.0002452330708581																												0.0004446976889744																					0.0002977492776812										0.0002537305278604												0.0002347580209549																																										0.0004367258626933																																											0.000127577108747																									0.0002229995624973																		0.0001865444275044																																0.0001315175684145								0.0001520158454835			0.0001401038455087																	
269670	Sporolactobacillus nakayamae	Sporolactobacillus	Sporolactobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																																																										0.0045163323180338																																																																																																																																													0.0036112131227812																																					
2702	Gardnerella vaginalis	Gardnerella	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria																																																																																																																0.0002515294614023																																																												0.0003499037764614																																																																																					0.000251413185405																											
270350	Methylobacterium hispanicum	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																												0.0036184114148428									0.0004317494943986																																																																						0.0048006982833866			0.0010288947955071																																																																																																																														
270351	Methylobacterium aquaticum	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																				0.0001680664186479																			0.0027408742141879																										0.0012735958743895														0.0009289469942526								0.0020358824277897																																		0.0026217401965537			0.000202842651123																							0.0014507440426525																																																																																0.0002732264602323												0.0042923592482532	0.0006459726675158				0.0054250756498055																											0.0012623793292839		0.0009778836128586											
270495	Fangia hongkongensis	Fangia	Fastidiosibacteraceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria			0.0010377245875335																																																																																																																																																																																																																																																																																									
2715436	Sphingobium tyrosinilyticum	Sphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria								0.0001797635196369						0.0001567499626561									0.0001651111188127																																																																																																																																											0.0001337373476094																		0.0001206954032664																																														0.0002106883965529																																																										
2715919	Chryseobacterium chungangensis	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria																																																																																																																																													0.0006647513210959		0.0006648661045784																																																																																																																																													
2716812	Candidatus Frankia datiscae	Frankia	Frankiaceae	Frankiales	Actinobacteria	Actinobacteria	Bacteria								0.0004442981697698																																										0.0020254379996766												0.0010513983040752													0.0003126333360024				0.0005134643132205																													0.0004433293109027		0.0007814094653999																														0.0002345308560978																																								7.711297853079215e-05													0.0016947429879593			0.0003103118539578					0.0024034773183079				0.0001509905018422																																																		0.0010503208795203								0.0010463597554258							0.0027076598706157			0.0005109958425331											
2718	Cardiobacterium hominis	Cardiobacterium	Cardiobacteriaceae	Cardiobacteriales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																																																																0.0001866186326533																																																																																																																																																	0.000186532363365																											
272239	Gulosibacter bifidus	Gulosibacter	Microbacteriaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																																																																																																																																0.0018421425534929																																																																																																																																																												
272241	Pseudoclavibacter alba	Pseudoclavibacter	Microbacteriaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																																																									0.0005476586136523											0.0009544413336753																																												0.0002054343623522																													0.0006569189742609		0.000657032413961																															0.0006414916819911														0.0001075442275635																																																																					0.0002053610873776																											0.0001074999104167
273168	Novosphingobium naphthalenivorans	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria														8.79572852869339e-05								0.0001991773116329																0.0005162391276852																					0.000134874524886																																	0.0005218766539549									0.0001993892348417						0.0005012879915341																																											0.0001347890371831																						0.0004618605199321									6.674285176013507e-05																																																																																																							
273376	Sphaerochaeta coccoides	Sphaerochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria							0.0001036214789422																																																							0.0001049589748699																	7.945526784301309e-05																																																																																																						6.16653863374943e-05		0.0001903802034367																0.0001902790351516																				0.0001036520217363																																				0.0001050648733886																												0.0001688616390116	
273528	Exiguobacterium marinum	Exiguobacterium		Bacillales	Bacilli	Firmicutes	Bacteria														0.000450937552859									0.0004554172084002																																																																																		0.0025105012774926						0.0025164633781045																																		0.0008467240875601																											0.0003442053208605																																																						0.0003864468576936																																																										
2736	Verrucomicrobium spinosum	Verrucomicrobium	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria																						0.0008756500918017																																					0.0003918891485524			0.0004744537561965							0.0001715716068614						0.0002724318433906				0.0002231052734422		0.000330542089026																				0.0010190687705267																0.0001713739096154									0.0008542952064546																								0.0003916223179294			0.0002519293420531								0.0001902688075431							0.0003321858568644													0.0003458772551304															0.0002723258573401																				0.0004819277108433																																							0.0004747286068021	0.0004316413676865							0.0010995052226498										0.0002236795680812					0.0003304860687411						
274	Thermus thermophilus	Thermus	Thermaceae	Thermales	Deinococci	Deinococcus-Thermus	Bacteria														0.0082997683201146					0.0015589454236332				0.0083029499709508								0.113031500985611									0.0540391631170698																																																			0.0024343360175383																					0.0037324020124996																0.0440725202144359													0.0070377313985833		0.0070385913938946	0.0012413968969783					0.0653476315119163									0.0143928341811568												0.0073803783010679		0.0073522002360705					0.0024358850726389																																		0.0012401643529718	0.0015602938038277														0.0178689629594242										0.0332329370453724																					0.0037301254683923			0.0033900328722257						0.0076111421017468																		
2741498	Chelatococcus thermostellatus	Chelatococcus	Chelatococcaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria			0.0120226594667098	0.0756152951363446		0.0314583683916813	0.0265508255512605	0.0098249696450462	0.0298472974216866	0.0032709490271	0.0130509751408403		0.0101462967484584		0.0105733780197542		0.0168163984609499	0.0007191916811947		0.0289304257933464	0.0249188872387556	0.0048622060114868			0.0227398977752247	0.0082398600773611	0.0100812346870419		0.0218989658677579	0.0029462192835949			0.0034907043866763	0.002997765369438		0.0012766201527899		0.0189270327417409			0.0146823578338565	0.0114419684827857	0.0140153771498051	0.016418172787409	0.0091948867459071	0.0027930501873591	0.0149954296545077	0.0176593374978553	0.0191306236844612	0.0032672274769088	0.0207123820184832		0.0094697669695232		0.0009112968614107	0.057099151108839	0.0007008015250363	0.0218902889745831	0.0447979434961273	0.0011543294213629	0.0034482783008076	0.0105127757900328	0.0288468227386657	0.0120733555493114		0.0061493486685776	0.0004791083207335		0.0188918531164811			0.0007220233828783		0.0132110588504353	0.0242322247166085				0.0103784709467151		0.0081997127873061	0.0009299892030616	0.0020563770353335	0.022754202914679	0.000741824291827	0.0176063241356715					0.0002995642171371	0.0189378153908609	0.0249231088243209		0.0207152266168822	0.0014656054676576	0.0159680638722554	0.0005349365703843	0.0205438859204543		0.0048717643348152	0.0167110680552191		0.001005512588208			0.0091971482435664	0.0150169387675919	0.0040147283250887	0.0049158538857364		0.001929248702496	0.0230706217854175	0.0424613060778601		0.0176597852742283	0.0188886657839694		0.0153511224287546	0.0100098865070827	0.0237689922600694	0.0027149323590201	0.0153512867558088	0.0084360498075133		0.0138636769199862		0.0028353211862844	0.0309628401556143	0.0342816066859228			0.005702014085045	0.0258287366444544		0.0146764437569043	0.0017932517770579	0.0094682331352537	0.0066064029221036	0.0046162666322944		0.0499546905683049				0.0026438088415295	0.0080088256502349			0.0447426546967	0.0041888714940824		0.0035272658678976	0.0188609135912344		0.0048964725771614				0.020373737045811	0.0192804858669976	0.0005935429031489	0.0104996152899977	0.0090758839113011	0.0040925123272278	0.0076647436698551	0.0215338013168683	0.0482465686066664	0.0040945147342986				0.0324816483702636	0.003853422563031	0.0021796567275463	0.0045387510818776	0.0002993968375414	0.0084329065852967		0.000593981501194	0.0099028553648792	0.0086952408665751	0.0016518126745358					0.0175998705660732	0.0076513184861319	0.0007124433697345	0.002199752957092	0.0011544638407822	0.023639865476706	0.0211066103354096	0.0041203859425449	0.0242248794188262		0.0012178802142964	0.0016523951781516	0.0051661410267124	0.0056284413774039	0.001509611356581	0.0020509350457373	0.0042381813200643	0.0142106432470855	0.0014614672474579	0.0189797353949799	0.0028524535203825		0.0079646565925168					0.0026657734868095	0.0124263074762797	0.0676744388348216		0.0265590921458278			0.015475763963506	0.0213169342966143				0.0204646448451612	0.0024246199218681			0.0024393209931999			0.0004331322214512	0.0055908513341804			0.0086951342485683		0.0129859847950341		0.0023634108750498		0.0041295406277596				0.0104050766786841	0.0153756325214704	0.0030103260946034	0.0016594602790467	0.0046342372533597		0.0312687607946851	0.0105183067673529	0.0099240943789404	0.0019294256780614	0.0066412520284109	0.0490141539825417				0.0050727844366746				0.0168573194211819	0.0324727407630674	0.0240266699237305	0.0032438887121652		0.0039701184016699	0.0103990123148336	0.0055002520613156	0.0059966273815972	0.0342842204721459	0.0050006694420287	0.0081975122404953	0.0004319926170662	0.0165416144460918	0.0025309633313264	0.0025806948447662	0.0139118931994898	0.0175917436233379
2751	Carnobacterium maltaromaticum	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																0.0016913664627962																									0.0013006868539361																																																																																								0.0005163811600083																																																																																							0.0023407456946998																																													0.0015271958334964							
2756	Brochothrix thermosphacta	Brochothrix	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria					0.0005566140737727																																																																																																																																																																																																																																																																																							
277	Meiothermus ruber	Meiothermus	Thermaceae	Thermales	Deinococci	Deinococcus-Thermus	Bacteria		0.0055897942643997																																																																													8.023871016273413e-05																																																																																																																																																																																																													
279369	Novosphingopyxis baekryungensis	Novosphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria		0.0020925615509614		0.0018056954240355	0.0065112828721499			0.0042848760197453		0.0034563986375361	0.0026597273009794		0.0017122743003292		0.0020240228408597		0.0025516111560609								0.0008624943182407		0.0058193887812542					0.0010867691503511		0.0039639500633238		0.0018171693769528		0.0015605624684024				0.0007828290259934				0.0010917784298392	0.0025413206267961		0.0009002225458357	0.0027506851268665			0.0018479988610007		0.0024368948855295												0.0014011019059933		0.0017111224244793					0.0019628727966157								0.0036857739594959	0.002715023150889	0.0008611810849905								0.0015579409692884		0.0037706286185319		0.0028346564092264		0.0025820704214385		0.0041057665195422							0.0016048095967149	0.0009150408890041	0.0045805025139282					0.002742851982858	0.0040609423572153		0.0017193300545278	0.0007459670653747	0.0013565549042963			0.005209734984762	0.0013527333178999	0.0024543972554144			0.0015529244502287	0.0019339280155955					0.0031756597776944				0.0028506156642023	0.0018382264994854	0.0050204032088817	0.0015827935912735				0.0018084934229204		0.001514992383576		0.0041237476708581				0.0003009886032631					0.0002173915571922	0.0027703103739087		0.0025544654696266		0.0032558547805137	0.000688520066474			0.0025672746992986										0.0033599056832779				0.0032677407073301							0.0017132377521608	0.000521388684063						0.0026616264957304				0.0020670081207737				0.0050499554622555		0.001567770810304	0.0017892542380592	0.0028353047829566		0.0029590109828615			0.0018117767657057							0.0001837210226576		0.0001812902006584	0.0002982343567762			0.000175652062709				0.001991349694446		0.0017120653125882	0.0033913367118951		0.0010891718168063	0.0010204890740975		0.0017743115399442	0.0002139510873051			0.0012886580198018			0.0042439554622108	0.0016746237201479		0.006015419722481	0.0014342564238036	0.0025754871309185			0.0018855606675824	0.0036378607931933						0.0014143755327726				0.0012226138111515		0.000179237595176		0.0067041827500924	0.0025530126154002		0.0018178744052161	0.0042832316760037									0.0010190181516722		0.002776966881715	0.002205647050991		0.0005235381422984
280	Xanthobacter autotrophicus	Xanthobacter	Xanthobacteraceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																													0.0003564513533106																													0.000354805852788																																																	0.0002057600380085																																																																																																		0.0004233920149261																																																																	0.000279214838549														
28035	Staphylococcus lugdunensis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria														0.000305348543828									0.0003059947613967	0.0033222959313116											8.085428382755725e-05																			0.0002299934095647			0.0010522939961331								0.0003058504717925															0.0004693594147158		0.0003238896298992												0.0015236112521513										0.0002174894748165								0.0006497637033197																																	0.0004088267506599		0.0007485666016476																									0.0006108893425172																																0.0004316452938436																						0.000230470752397																											0.0014201858727595				0.000650445518158														0.0003058564064021													
28037	Streptococcus mitis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria					0.0002563086345942									0.0008001197722757									0.0008862483851199	0.0012321116106416																												0.008209586455935																0.0013044031561784	0.0001631754297941					0.0002709493087099						0.0121511287359286											0.0002212817971652															0.001569574163809											0.0001518876306292											0.0165323092438311																	0.0004484185985705																																0.0003952323708658										0.0002375589763362		0.0019128296215329													0.0012232001847516																												0.0002225215498373																							0.0042512990080302							0.0009836710603974		0.0011851274317348																						
28038	Lactobacillus curvatus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria				0.0020225346307661	0.0024270118037618			0.0019459540994203		0.0010740041584865	0.0027893307331121		0.0021039662179946	0.001454179007064	0.0009810618078946		0.0010985239251158						0.0014531970930809		0.0001835565882401									0.0011963844137541		0.0014197189353764		0.0004631023105921								0.0005063871208416				0.0016906805169211			0.0006390830799721		0.0013877075192174												0.0006976628506802		0.0011535036926431				0.0027250893758957	0.0010601538189396								0.000972665657435	0.0012660711551316	0.0002036678219267								0.0005028767357197		0.0023938542003706		0.0012559721978017		0.0018386245556569		0.0031904554562957					0.0023309970565021		0.0010842844796537	0.0002691920461318	0.0034432924332621		0.0029498496278274	0.0021848594649592		0.0011039372486057	0.0013161130960253		0.0011720431084364		0.0007596376555977			0.0029912605752779	0.0007678569174453	0.0006557697544788			0.0006321297563551	0.0017986008036784					0.0024129562040503				0.0022304594545038	0.0006557444894711	0.0028776006876498	0.0004886296529387	0.0021172623937849		0.002104102531981	0.0004110582205738	0.0015319408951131	0.0009889446503025											0.0001560106883145			0.0010949786782826		0.001661253001907				0.0014488781535736				0.0022098075199866		0.0018858007803488				0.0015699869363565				0.0016592253246482							0.0004269522313768	0.0014077169565699						0.0016665043897578				0.0012336500394076				0.002323392605224		0.0010385650663052	0.0009401833882207	0.0012666909217507		0.0019636084143133			0.0004011069422461														0.0019859370100918	0.0001675470535629				0.0004146513021951	0.0007795135525827			0.0003109812960088			0.0002093289466543						0.0008269285503027	0.0012490287818169		0.0050001906114084		0.0011295286721808			0.0003400448439434						0.0021959888966878					0.000289716205244				0.0013439797971614	0.0011253617586186		0.0011837335305852	0.001387895607847									0.0002970563585174		0.0010751634278463			0.0014320469695836
28049	Acidothermus cellulolyticus	Acidothermus	Acidothermaceae	Acidothermales	Actinobacteria	Actinobacteria	Bacteria																					0.0001156659503402												0.0003095282657829																																																												0.0001159598779365																																																0.0001122169758388		0.0001122363524912																																																																																																																																													
28097	Ralstonia syzygii	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																												0.0002325922290249																																																																																																																																																																																																																																																
281091	Azorhizobium doebereinerae	Azorhizobium	Xanthobacteraceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																																							0.0008153740337255																																																																																																																																																																																																																																																					
28110	Francisella philomiragia	Francisella	Francisellaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria			0.0022232975867901				0.0002601674290587													0.0009404634450939	0.0001833580974658	0.0001440947518339				0.0004523694366148																		0.0009953220325554															0.0001666673433882			0.0002006138842236																	0.0003257670859996														0.0001819070544307								0.000189190584955																							0.0002876831536972		0.0007436013245892																		0.0001722795813965						0.0001629423609553			0.0001610009409423																				0.000944263058119								0.0002689836619352													0.0010407557134308																	0.0001690964151756					0.0002974225421149			0.0003098575039078								0.0017677586858059																							0.0009570496688374					0.0002052924016645	0.0002745648428752			0.0011130134545143									0.000931305930444					0.0004520040151888											
28141	Cronobacter sakazakii	Cronobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																																																																																																																																											0.0001578805949721																																											0.0001521908442496																														0.0015082956259426																								
281714	Nocardioides alkalitolerans	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinobacteria	Actinobacteria	Bacteria																																																																																																																										0.0011750881316098																																																																																																																																																																		
28181	Magnetovibrio blakemorei	Magnetovibrio	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																																																																																																																																																																																						7.254949486186939e-05																																																						
28202	Peredibacter starrii	Peredibacter	Bacteriovoracaceae	Bacteriovoracales	Oligoflexia	Proteobacteria	Bacteria								0.0002344259621656																					0.0002102225404712																													0.0002101326544				0.0002823323180234																	0.0005509084656721		0.0004107271662493																																	0.000157116596226																																																								0.0005646793092089												0.0002264122367164																			0.0007683582744868				0.0002601655424964																																	0.0002271117783007																	0.0002815183716411															0.0003769214509075			0.0005535907400123					0.0004108766784366						
